Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
457.9910343710178,97.13096289486076,0.0,146.53935555965654,10.569061926255738,942.6598779359517,814.1868224580552,2.919693228950971,38.98912656076835
206.64564853193403,0.0,107.51951343669994,178.64169160464664,9.768450002487763,1052.6068557160809,927.7425326531015,29.267111423455475,36.12770379771051
337.8510455321724,149.1637471373647,0.0,168.6594804534114,14.468339609217798,1129.4511548067587,626.2346293813695,27.29735378446586,53.51778309651456
249.39331477660292,101.06654637706815,76.95696922947155,202.7775932988155,8.67458025086671,893.7103892982221,760.4011290656323,27.338104817116335,34.441472778761096
271.9465436761331,0.0,0.0,203.72734108114025,0.0,1086.0109009947148,913.9834990765911,6.945777409656456,10.795290389251182
341.6624560870332,15.656761489936809,164.51627732628273,181.657174180514,17.97731213306231,1014.8502677012933,576.7617231166067,28.32857901298527,46.33418127117828
269.622937930531,118.19496714066563,0.0,171.8523958249813,10.554089618253315,799.3177683902782,864.2015230793829,25.620160674890098,50.922961724800956
161.0560164471603,177.69420082304362,140.55739147846458,200.16006629509948,8.977602539222836,800.8902602374807,756.622123773064,25.655678748486174,30.295062578134566
203.08289192107964,10.737055105603636,143.65199316585506,208.42868390100628,1.7284873153493456,1061.2215213282395,883.2843933964892,7.2206374408608305,16.885857550929995
256.62795391119295,398.7972812911093,0.0,170.63464589270305,0.0,982.9327081336766,593.7303578713107,6.5433639796005485,25.770509824464995
295.5351065960624,0.0,0.0,201.57849977444897,0.0,1161.8191151836231,773.9353714317491,28.06051914815926,21.69877594274408
200.10266550390955,0.0,102.93147402827839,204.66493768798304,7.5355435482299065,832.3643598310041,913.664921549869,51.77083923718567,41.09352389888616
210.22772046515158,297.63257659389575,0.0,182.70585343375961,0.0,908.7716287673235,589.6811406571042,92.30731225653494,47.52620750429442
275.7170258211202,0.0,0.0,186.2351161576834,0.0,953.6825846869438,919.307537737679,27.19468902939637,27.415809280061094
307.427735983697,194.97039094720333,0.0,221.67366390083097,0.0,1019.4064920654836,742.2252224653549,3.0337550076891633,12.332407050520093
180.33631886156908,196.62980916164923,144.8744722160501,161.2471019483615,8.517004662884561,898.6850582456045,768.2352925137488,27.733351824930022,25.031750340240265
360.82236309134396,169.66691384937786,0.0,167.90615341470442,11.963641481653223,913.2410337011208,745.7657137802752,27.915075953066733,76.08667463232489
565.2720224110894,0.0,0.0,164.14747193155125,0.0,1056.1625943901568,613.1615866535428,25.811582004939268,67.60863374486077
184.9344663669033,274.0417703516816,0.0,183.90111300226306,13.00029956778129,852.732616108654,824.5177317518117,24.28227602457251,35.30386090140055
265.2425157842455,127.61511471493078,0.0,190.38683213328065,5.277586228612078,956.1599946132433,753.7319839256974,27.224612650144234,45.77240978855527
348.0803611653077,0.0,0.0,188.30511782217732,0.0,1126.763208240233,793.3060297617017,28.43292076506467,34.97461309103059
192.8579672172637,0.0,0.0,164.97261820196277,0.0,1014.387873126439,953.5842441187215,22.70245490857723,11.701562197232535
197.76881128236212,133.16542682896457,0.0,180.64043031579112,0.0,1055.9243548082748,744.989485358558,26.342347878587535,22.17475523454141
221.88202013947497,104.11679199002226,25.23700779463804,149.37758504852366,6.178291317837048,1185.7361551884405,883.4170057809065,12.36995890416827,16.458934816352475
377.2512922002337,0.0,0.0,208.4377583229838,0.0,1037.2651245026689,778.6643157970298,197.59037589437364,29.970643206829706
435.2482991708441,48.59380028401185,0.0,217.86104703508468,0.0,1032.2387497198583,596.8342168855697,187.8676536675642,37.91450990547343
195.02703339796392,210.72012272180785,0.0,211.30369955831875,0.0,1242.3946982721147,678.2035665107278,27.185335904966678,48.12439626311744
313.06685304265477,133.02665986613837,137.25980076639559,202.64828539216353,7.92083476873218,910.24553950585,726.5752331966387,26.57277479476491,52.174870291295306
296.75574202557294,0.0,115.11086492503733,182.70266358096748,9.74454291360919,878.3665286486369,804.8133998136739,24.14862652286282,22.451486990023213
104.15467074854045,156.52091440405812,0.0,177.41159001047558,0.0,949.9930989632207,850.1207876059335,92.33785957339236,23.16017852260137
351.65792847238384,84.28179990456225,0.0,151.85852390202024,11.117542002274883,762.8233487516088,885.9782805178327,78.44291838291824,55.224642156592225
197.7138814881991,122.14795041601776,0.0,197.97046542296627,0.0,853.7411837266017,721.74854719633,95.28218269142934,40.41833126417802
335.2136666332726,0.0,0.0,186.9853889570838,0.0,1068.7869269523205,856.5767022257882,3.0204507757747945,14.593915420444004
453.18185007500756,110.39689881909392,0.0,179.97871489963785,10.352397395603587,822.6526716057558,668.8581863264563,3.1494320990017393,38.326566582556204
213.43258164694913,10.986283401344739,135.78030555869734,187.29751837172657,1.5197410779529628,1016.0336041182571,734.3849074354695,7.230713536932234,15.685512747795848
293.168713971722,318.68677555680426,0.0,182.67940898566187,10.511690889681358,808.168148086469,600.3813845779591,60.16219472707879,77.53962383653703
402.68063515348604,116.1394552953809,0.0,149.0514233781176,16.015286687376946,849.1229536497947,897.7737492842147,88.40689246676175,68.06936091491538
146.3724630626551,231.13459746491358,0.0,185.23750876805622,2.818632541935168,795.348134556453,834.7833699542191,25.959240535059585,34.18099191438222
179.82160350329647,144.46910055968544,128.2773566224685,179.57934234888359,3.642016188412458,1018.6500821848092,629.0079686329972,57.784148159471066,48.03925615081562
267.70995228462624,85.30800576396774,80.04635722883032,204.18778395898707,4.93706953716578,1051.054948184204,702.5364017091781,27.718491673212434,32.17646837077711
386.21199990286436,0.0,0.0,186.87908436083436,0.0,1086.9203362958829,777.9586481563261,121.94641678776303,38.40143052752014
251.26892692844007,217.63232682889924,0.0,202.13483313051483,0.0,1168.3205219240358,646.3512013847429,2.8345732163806825,12.918629423548552
521.1144999627426,0.0,0.0,184.2170636233074,0.0,1050.963123239832,673.1392934513409,14.129076318012928,51.5209746647417
280.60331109611025,0.0,0.0,194.75996348042685,0.0,928.8931224375252,883.0001816040283,2.7888135367287337,10.125266707582199
327.7036014536194,0.0,0.0,171.1483182126974,0.0,1019.7342807488227,729.1963015328204,29.989347097997218,31.291132849937167
339.0934628798616,293.6566916529289,0.0,161.92523565092893,8.629236308756838,994.0655238720826,610.7091234154067,7.396669822662361,43.1974675027402
300.7615235967291,180.90551327660475,0.0,148.60783243379137,11.631451490285269,975.778707792749,878.619391334854,7.624845320617759,37.730411585594055
494.0508976341239,0.0,0.0,146.51521482012296,7.956296290915811,924.4651910758946,668.4564610919747,25.679946150682035,73.54867068808247
252.94903254602522,0.0,0.0,204.91493002605065,0.0,976.9868593173277,844.1660150499769,29.288477429700535,17.29716724723913
310.59806569672,0.0,94.92743195822648,183.05380500850447,8.207502533151379,972.0585147202154,872.8581783185815,109.81713284860979,47.84662970552123
219.05969376990805,329.77393966748105,0.0,189.67594293454187,0.0,1016.5817174322162,668.0192892424029,25.424782093495402,41.50855162186613
501.18538892730044,0.0,0.0,147.16221797385327,0.0,965.7512501838575,638.377898881425,7.091208326341409,58.29549291954225
249.90757845974773,0.0,0.0,192.14306845865357,0.0,1046.1236628345393,798.7972613255018,24.980400603631463,21.07326243556845
385.3805142112114,202.74810404711877,0.0,150.68315927841107,10.828082521570114,1023.1771055947469,762.7637122749825,27.79123056266922,58.887235747114254
299.7677980133997,0.0,108.22757282890124,135.4317745734954,12.075710067888801,893.595508789712,886.7750914715372,28.754605364415557,33.39224107095158
399.6358301275561,19.08417413502952,142.97597970191927,142.28496365047098,11.169542011432194,781.751341184656,783.5167724409885,2.647963737062571,24.170251492525082
351.34470845248364,183.85886717692046,0.0,173.90425386295036,12.103051670791494,990.0271915138782,754.527902408613,6.574443183406144,54.73281246742262
385.0860435553467,0.0,0.0,190.38573591569966,0.0,965.4061974393986,725.9810448935228,30.42308558367008,37.95111652772835
172.24596214361608,72.45325252156731,160.55691099643593,158.95534718366244,8.139994846129248,865.0746554011647,748.3582531912218,3.338137236886504,16.64295506184421
206.39968707292292,0.0,123.50707893765161,190.69543459324365,5.301240911406371,1074.9061427335616,672.0419213145693,98.23712787610111,41.50403879812423
423.86136996486687,20.91828415813086,125.04982505247075,184.49597831548488,7.675988240613907,1089.9692746242526,748.6243544975955,2.905616301135838,30.535190380800852
277.39801135888996,88.70666941384076,75.72275932197506,203.88187145858507,9.828900559693006,806.1981701292576,677.2089667415039,28.04149210072743,32.76397234086051
447.45216005020717,18.96895426591373,82.99413821053312,153.93625258087943,11.185427835675553,1008.1276198508034,818.796743154656,53.946242973133096,61.221161461149194
403.05358162532326,17.242513385314886,152.1391443709864,180.67694144032907,18.748282809040916,972.5339455849748,644.6920354778958,30.200869135793802,52.092145401299064
241.09160320999183,0.0,0.0,179.90861805422097,0.0,1122.1875798203794,804.1116726379288,177.58052900506829,23.354195377033367
255.5176328759481,163.39456415847374,0.0,170.3299111421468,0.0,1046.2086835483622,694.5982545218985,27.32791298730914,29.327477871357765
139.36338111319355,161.06051932535962,120.00233823928642,186.50680283594014,8.4809213113215,1053.6348119797542,615.9968803845995,26.88503503832891,28.733823663809815
203.24983719548075,0.0,100.07618122225911,165.7110355978194,7.37390479931149,1045.7426484994678,889.9540958348902,100.47041882644537,43.90323702134462
235.29371587168342,0.0,0.0,195.14508448357392,0.0,857.6943846745305,911.1081161474829,28.694046392357347,16.861288117104696
393.5243793311149,19.135267704080736,96.9979039310805,162.44917928827644,12.173525778232195,882.1298516359857,896.4374070093922,60.96948629489471,62.19017347442066
154.97954624807699,210.55965894030652,0.0,184.4239559167293,3.5759212895159096,907.2290796288939,836.7025842244421,25.294832073217997,35.4343858157899
153.67737072450663,140.79853930016682,0.0,182.89937794976765,7.78403037291053,981.1373791335333,902.6118882460785,27.05007948639582,20.151981128021617
484.97924440986264,23.892934058471077,84.38302920959353,166.2889939456146,11.895272283640866,894.839987138785,773.675159927697,28.420564859867582,48.46613188714642
179.84141654056074,186.06901937062474,0.0,227.03365715902436,0.0,913.4093922725848,791.8272424925372,340.41016147546287,55.297441183466766
371.78606949510265,107.96325940875734,0.0,143.76099402788037,19.8732481380932,924.3751990781712,831.017305516444,90.87676834814282,66.1129784391562
393.61045803577264,182.33499717794786,0.0,165.92554454687578,12.473322779637737,961.8967703501979,677.079634121396,6.378751759695788,54.61672215195824
221.4254660459036,0.0,93.41939657711468,180.28591538407323,4.027181817742146,985.0249032061781,881.9917768980498,59.44199335035679,27.633698158452294
272.6305111326686,0.0,103.01412476584441,196.6747772921202,4.49425526528875,1056.2464728482123,991.354423292531,2.745518266674055,10.320384847936614
366.14373381268655,18.62774106572988,148.61065125581652,150.916629589319,11.068882585876477,872.537484322209,703.8462993934057,6.235144453510024,39.028616165514045
187.00867433605086,44.66182606770467,161.15108502845692,121.62309129402212,5.411971069461308,1079.1033429106908,758.9071468287998,13.934576373295885,17.319054103015077
250.0568821104972,85.83378642638696,23.9069339894765,178.18255949987542,9.782978675630194,1226.6544642027973,784.9644139397141,25.73796818430402,74.60728496635684
240.25654514993815,77.22897623352755,68.35565443239761,255.67672571515544,5.893007269917739,803.3418969877632,643.6875105543576,27.68526806669761,28.824312599042212
282.17608406241135,0.0,0.0,199.66680798502296,0.0,935.6471872023768,887.5125193109078,3.1494444175187906,11.35388852520486
473.21138201635154,0.0,0.0,190.6211659769577,0.0,1075.9860759159924,598.6871462302845,0.9397882110255648,12.018426111224127
478.57491625915327,129.00709564507,0.0,177.17660105721285,8.997579691890206,880.0942016313818,812.8610445840625,7.390488406096008,55.21651459889358
168.22342528191686,44.06900663386062,147.11028224137226,112.24520019951842,5.6374778267929155,1208.2330545238015,761.2361482661748,96.63279833909259,38.04183613773039
312.6289675542066,0.0,0.0,199.52662512044404,0.0,1068.8905760104435,878.0417556527201,7.290459612984605,15.407638038549726
262.27409626336805,113.227498729543,86.65214470517888,193.06126255491375,6.473705487693154,757.9249050480428,741.4073354844575,26.429275379154237,39.02553483829658
490.02098541502767,0.0,0.0,185.68462886878993,0.0,951.0576006030972,711.9734536223627,29.13003451154528,49.93131061834323
325.5850079363877,0.0,0.0,193.31312454508785,0.0,887.315617720936,799.5643780834116,28.844344605721666,30.461165700944115
161.52085094856477,101.13119787340001,133.22209122113372,166.86071270835305,4.849297788979514,776.3656349965064,899.5779461477707,33.3007168031942,30.098886546437793
258.0459701475277,0.0,101.41151916183237,142.9739779164102,14.548571240021849,881.7911546096785,714.562183069522,27.922634518502406,36.48993667993374
132.5551828103317,163.28713124568156,124.17777618638213,226.31633322134107,5.849355567412311,836.0712000100166,698.6139320324862,26.711752082273303,34.47616969681734
338.14590328051395,0.0,0.0,203.15149708797114,0.0,963.7732165417403,792.6465043607385,6.651421139931132,18.014198545962397
416.3843655090552,109.4930442527656,0.0,135.32747068063978,31.851705997442718,806.3813276225718,793.8169152624947,107.00219426692377,78.6539513447338
138.5657689789988,137.70469933842514,125.25472289748674,176.58277776070287,10.254153129562603,943.7152847278518,689.3673736811655,26.970611518145994,28.820081868477583
280.0224499375743,14.275933257361201,161.2683898222456,207.81734994117468,5.628497593244233,843.6312071460808,832.9823788957282,6.822216353519582,24.623872570658563
300.132338593644,0.0,106.10004964911984,188.47048196180762,8.631436784009498,870.2689687059749,753.9376094860877,25.019021609797477,34.59620024423576
196.92399525716328,0.0,122.14214969904974,184.0485646457102,5.2447033242100085,1040.3394807318211,793.1564169427096,32.76719830484984,25.12976813721294
230.6592552980543,0.0,138.28410549631613,148.97660389910357,12.224354219394339,937.5719374882113,780.6941242267068,25.930854474299213,51.31898433611093
236.9486847897982,0.0,124.61910522341637,145.70850466037908,6.1158952734345355,1051.034292335742,743.0391614412176,103.7841709350383,46.92626971511339
207.17933231656906,0.0,115.36192787102718,228.07829523438843,6.495548509675309,971.9706928788586,740.3532004069627,13.169798483794954,21.90295747186389
329.36884324811183,0.0,0.0,197.36749998163504,0.0,1000.489419562119,711.1285917357964,29.542660223713753,28.746395419368508
